,Unnamed: 0,Subject,Start,End,Location,Start Date,Start Time
696,696,Call: ADP Lifion – Product PS,2020-08-19 15:30:00,2020-08-19 16:00:00,https://mckinsey.zoom.us/j/97653280032?pwd=VmhHdmV3cGNOM25yM0xnSlpVNlVaQT09,2020-08-19,15:30:00
697,697,Zoom: Lifion check-in on Product/Platform workstream (w/ Aaron and Lohit),2020-08-20 05:00:00,2020-08-20 05:30:00,https://mckinsey.zoom.us/j/94242085465?pwd=aUFaNFNZbkYvOGRLTkVZR0JvdGd3Zz09,2020-08-20,05:00:00
698,698,Gbenga / Seb / Kevin check-in,2020-08-20 06:00:00,2020-08-20 06:30:00,https://mckinsey.zoom.us/j/94837542946?pwd=dnFKb292MGlIOEhidTNLaG9jZlNJUT09,2020-08-20,06:00:00
699,699,Team check-in,2020-08-20 06:15:00,2020-08-20 06:30:00,https://mckinsey.zoom.us/j/96056342990?pwd=NWdvKzFXVnhjSVN2dlRzeWNXTk5OQT09,2020-08-20,06:15:00
700,700,Problem solving with Ethan on Lifion Global capabilities,2020-08-20 08:00:00,2020-08-20 08:30:00,https://mckinsey.zoom.us/j/94899578895?pwd=UFBmTlV1QUZKaDRvWUhrL0ZGMnk2Zz09,2020-08-20,08:00:00
701,701,Call: ADP Lifion – Product PS,2020-08-20 09:30:00,2020-08-20 10:00:00,https://mckinsey.zoom.us/j/95147596303?pwd=RXMrRUo4TXRjdGxVcGNudC9oaFJoQT09,2020-08-20,09:30:00
702,702,Call: ADP Lifion – Daily team PS,2020-08-20 12:00:00,2020-08-20 12:30:00,https://mckinsey.zoom.us/j/97557060881?pwd=SUxoaElzWEJIb0QycmVVT29EdHhkZz09,2020-08-20,12:00:00
703,703,Team check-out,2020-08-20 15:00:00,2020-08-20 15:30:00,https://mckinsey.zoom.us/j/91854458522?pwd=NVB2R25WSStCUlU0QlNCeEJ1aDhzdz09,2020-08-20,15:00:00
704,704,Gbenga / Seb / Kevin check-in,2020-08-21 06:00:00,2020-08-21 06:30:00,https://mckinsey.zoom.us/j/94837542946?pwd=dnFKb292MGlIOEhidTNLaG9jZlNJUT09,2020-08-21,06:00:00
705,705,Kevin Zhang and Robin Li,2020-08-21 06:30:00,2020-08-21 07:00:00,https://indeed.zoom.us/j/98959677949?pwd=SmNZd252L3p6ZllZamdyb1NOb2wyZz09,2020-08-21,06:30:00
706,706,"[EXT]Invitation: AlphaSights - HCM Debrief @ Fri Aug 21, 2020 12pm - 12:15pm (EDT) (kevin_zhang@mckinsey.com)",2020-08-21 09:00:00,2020-08-21 09:15:00,"+1 (866) 459-5583, 1818769",2020-08-21,09:00:00
707,707,Zoom: Problem solving on select open platform/product topics w/ Lohit,2020-08-21 11:30:00,2020-08-21 12:00:00,https://mckinsey.zoom.us/j/98202775718?pwd=aUlRUVo3YzJkVWZiNmZod2dEazZhUT09,2020-08-21,11:30:00
708,708,Call: ADP Lifion – Daily team PS,2020-08-21 12:00:00,2020-08-21 12:30:00,https://mckinsey.zoom.us/j/97557060881?pwd=SUxoaElzWEJIb0QycmVVT29EdHhkZz09,2020-08-21,12:00:00
709,709,Discuss growth strategy at Columbus McKinnon,2020-08-21 12:30:00,2020-08-21 13:00:00,Hannah to call Kevin at 646-662-8035,2020-08-21,12:30:00
710,710,[Duke Event] Duke in Action : Industry/Function Deep Dive,2020-08-21 14:00:00,2020-08-21 15:00:00,https://mckinsey.zoom.us/j/99895653559?pwd=Z1ErbG9LQXllbnFtUXVXNWVWeVlTdz09,2020-08-21,14:00:00
711,711,HOLD: SteerCo,2020-08-24 06:00:00,2020-08-24 09:00:00,"+1-212-798-0808,,02437347# ",2020-08-24,06:00:00
712,712,Gbenga / Seb / Kevin check-in,2020-08-24 06:00:00,2020-08-24 06:30:00,https://mckinsey.zoom.us/j/94837542946?pwd=dnFKb292MGlIOEhidTNLaG9jZlNJUT09,2020-08-24,06:00:00
713,713,Interested in TMT strategy study,2020-08-24 09:30:00,2020-08-24 09:45:00,Rajat to call Kevin at +1 646-662-8035 ,2020-08-24,09:30:00
714,714,"Potential opportunities for 8/31[Kevin, Caitlin]",2020-08-24 11:45:00,2020-08-24 12:00:00,Caitlin to call Kevin +1 646 662 803 5 ,2020-08-24,11:45:00
715,715,Kevin/Diana call re: staffing,2020-08-24 13:30:00,2020-08-24 14:00:00,https://mckinsey.zoom.us/j/94711598230?pwd=ZGF2bCtQVk5vZG9aa1dWR1VqM1c4UT09,2020-08-24,13:30:00
716,716,Interested in Rackspace study,2020-08-24 17:45:00,2020-08-24 18:00:00,Kevin to call sebastian @404 406 1134,2020-08-24,17:45:00
717,717,Gbenga / Seb / Kevin check-in,2020-08-25 06:00:00,2020-08-25 06:30:00,https://mckinsey.zoom.us/j/94837542946?pwd=dnFKb292MGlIOEhidTNLaG9jZlNJUT09,2020-08-25,06:00:00
718,718,"CALL re: Don/Dashboard w/Lia Grigg, Kevin Zhang, Marami Kar & Santiago Comella-Dorda",2020-08-25 06:30:00,2020-08-25 07:00:00,https://mckinsey.zoom.us/j/96082927046?pwd=RFBReGJhck1tVG9WSWZ4K2ZBQlZ0dz09,2020-08-25,06:30:00
719,719,"Zoom: End of Study Feedback (Kevin, Lia)",2020-08-25 12:00:00,2020-08-25 12:30:00,https://mckinsey.zoom.us/j/93723859665?pwd=SXY3VFBxV2UvM2RKUkxQOFpwenhSQT09,2020-08-25,12:00:00
720,720,"Catch up re M Digital (Kevin Zhang, Steven Begley)",2020-08-25 12:45:00,2020-08-25 13:00:00,Kevin calls Steven: m; +1 973 333 1271,2020-08-25,12:45:00
721,721,Gbenga / Seb / Kevin check-in,2020-08-26 06:00:00,2020-08-26 06:30:00,https://mckinsey.zoom.us/j/94837542946?pwd=dnFKb292MGlIOEhidTNLaG9jZlNJUT09,2020-08-26,06:00:00
722,722,Gbenga / Seb / Kevin check-in,2020-08-27 06:00:00,2020-08-27 06:30:00,https://mckinsey.zoom.us/j/94837542946?pwd=dnFKb292MGlIOEhidTNLaG9jZlNJUT09,2020-08-27,06:00:00
723,723,[EXT]Private cloud working group - weekly mtg,2020-08-27 14:30:00,2020-08-27 15:30:00,https://rackspace.zoom.us/j/95113632646?from=msft,2020-08-27,14:30:00
724,724,Gbenga / Seb / Kevin check-in,2020-08-28 06:00:00,2020-08-28 06:30:00,https://mckinsey.zoom.us/j/94837542946?pwd=dnFKb292MGlIOEhidTNLaG9jZlNJUT09,2020-08-28,06:00:00
725,725,Kevin Zhang: HSP Introductory Video Call,2020-08-28 07:30:00,2020-08-28 08:15:00,https://us02web.zoom.us/j/89502645733,2020-08-28,07:30:00
726,726,Kevin Zhang and lmead,2020-08-28 08:30:00,2020-08-28 09:00:00,https://ratioadvisors.zoom.us/my/lindseymead ,2020-08-28,08:30:00
727,727,Robin / Kevin,2020-08-28 14:30:00,2020-08-28 14:45:00,,2020-08-28,14:30:00
728,728,Gbenga / Seb / Kevin check-in,2020-08-31 06:00:00,2020-08-31 06:30:00,https://mckinsey.zoom.us/j/94837542946?pwd=dnFKb292MGlIOEhidTNLaG9jZlNJUT09,2020-08-31,06:00:00
729,729,Seb / Kevin - check-in,2020-08-31 06:30:00,2020-08-31 07:00:00,https://mckinsey.zoom.us/j/96069674989?pwd=N0Z1ZVNKWEloYlZPOWR0QWU0QVhKQT09,2020-08-31,06:30:00
730,730,Review survey feedback and send to Ajay,2020-08-31 13:00:00,2020-08-31 13:30:00,https://mckinsey.zoom.us/j/99088787375?pwd=ckFqdTFVc05RYnlFVWNSRzBEb01GQT09,2020-08-31,13:00:00
731,731,Survey walk through,2020-08-31 13:45:00,2020-08-31 14:00:00,https://mckinsey.zoom.us/j/97368984615?pwd=N3pPMjBLSmt2bkU5YWs0Mm1tci8vUT09,2020-08-31,13:45:00
732,732,Gbenga / Seb / Kevin check-in,2020-09-01 06:00:00,2020-09-01 06:30:00,https://mckinsey.zoom.us/j/94837542946?pwd=dnFKb292MGlIOEhidTNLaG9jZlNJUT09,2020-09-01,06:00:00
733,733,[RXT] Private cloud Team PS,2020-09-01 08:00:00,2020-09-01 09:00:00,https://mckinsey.zoom.us/j/91464883953?pwd=UmVFZ3VRaTI1bWt0QStCNElTZHRzQT09,2020-09-01,08:00:00
734,734,Team Event Planning,2020-09-01 18:00:00,2020-09-01 18:15:00,https://mckinsey.zoom.us/j/95486130994?pwd=Mk1CS2ViYXlTUkZSRVZPUGFyNjd2dz09,2020-09-01,18:00:00
735,735,Gbenga / Seb / Kevin check-in,2020-09-02 06:00:00,2020-09-02 06:30:00,https://mckinsey.zoom.us/j/94837542946?pwd=dnFKb292MGlIOEhidTNLaG9jZlNJUT09,2020-09-02,06:00:00
736,736,"(Kevin, Kent)-Project Singularity (Check-In)",2020-09-02 13:00:00,2020-09-02 13:30:00,https://mckinsey.zoom.us/j/99285247506?pwd=SkNYQWdDek44dTkxRG9xbHVGS2Nldz09,2020-09-02,13:00:00
737,737,Gbenga / Seb / Kevin check-in,2020-09-03 06:00:00,2020-09-03 06:30:00,https://mckinsey.zoom.us/j/94837542946?pwd=dnFKb292MGlIOEhidTNLaG9jZlNJUT09,2020-09-03,06:00:00
738,738,Catchup on model,2020-09-03 15:40:00,2020-09-03 16:00:00,https://mckinsey.zoom.us/j/95013388295?pwd=ajdTK2lZcHo3eHd6bjROdER3eGQydz09,2020-09-03,15:40:00
739,739,Rackspace CST Event,2020-09-03 16:00:00,2020-09-03 17:00:00,https://mckinsey.zoom.us/j/96332048785?pwd=UVRNdWxJbXhhcEEvekQ1WTV6V3ZRdz09,2020-09-03,16:00:00
740,740,Gbenga / Seb / Kevin check-in,2020-09-04 06:00:00,2020-09-04 06:30:00,https://mckinsey.zoom.us/j/94837542946?pwd=dnFKb292MGlIOEhidTNLaG9jZlNJUT09,2020-09-04,06:00:00
741,741,Rohan<>Kevin Zoom Meeting,2020-09-04 12:00:00,2020-09-04 12:30:00,https://mckinsey.zoom.us/j/97550417256?pwd=YnNnUDRnOEZxT1dWeUd6OHlEZnNvZz09,2020-09-04,12:00:00
742,742,Kevin / Seb check-in,2020-09-08 06:15:00,2020-09-08 06:45:00,https://mckinsey.zoom.us/j/94405932557?pwd=SUsySnZ4T09BbWJSbVlQRTg1VmY3UT09,2020-09-08,06:15:00
743,743,Cloud study analyses,2020-09-08 08:00:00,2020-09-08 08:30:00,https://mckinsey.zoom.us/j/95942738814?pwd=aEhqYVpnYUFiUXEwMjlBcDJtVlR5dz09,2020-09-08,08:00:00
744,744,[EXT]Private cloud working group - weekly mtg,2020-09-08 15:00:00,2020-09-08 15:30:00,https://rackspace.zoom.us/j/95113632646?from=msft,2020-09-08,15:00:00
745,745,Kevin / Seb check-in,2020-09-09 06:00:00,2020-09-09 06:30:00,https://mckinsey.zoom.us/j/94405932557?pwd=SUsySnZ4T09BbWJSbVlQRTg1VmY3UT09,2020-09-09,06:00:00
746,746,IT Study | Check-in,2020-09-09 07:30:00,2020-09-09 08:00:00,https://mckinsey.zoom.us/j/96214079194?pwd=eEU2cEorK1NSOXdldWUxc0dHQjJMdz09,2020-09-09,07:30:00
747,747,Kevin / Seb check-in,2020-09-10 06:15:00,2020-09-10 06:45:00,https://mckinsey.zoom.us/j/94405932557?pwd=SUsySnZ4T09BbWJSbVlQRTg1VmY3UT09,2020-09-10,06:15:00
748,748,IT Study | Check-in,2020-09-10 07:30:00,2020-09-10 08:00:00,https://mckinsey.zoom.us/j/96214079194?pwd=eEU2cEorK1NSOXdldWUxc0dHQjJMdz09,2020-09-10,07:30:00
749,749,[Private cloud] working team PS,2020-09-10 17:30:00,2020-09-10 18:00:00,https://mckinsey.zoom.us/j/98216487746?pwd=MlIrNFd3b2hVM0kwSDZFS1ZlTU5tQT09,2020-09-10,17:30:00
750,750,[Private cloud] team PS,2020-09-11 07:30:00,2020-09-11 08:30:00,https://mckinsey.zoom.us/j/95119701640?pwd=bWlUQVFZd2NpWkxleFNHWE9ncnBwdz09,2020-09-11,07:30:00
751,751,IT Study | Check-in,2020-09-11 08:30:00,2020-09-11 09:00:00,https://mckinsey.zoom.us/j/99906040469?pwd=M0lhUnV5TVVITThnaXI3SGYyZjMrdz09,2020-09-11,08:30:00
752,752,Virtual Happy Hour,2020-09-11 15:00:00,2020-09-11 16:00:00,https://mckinsey.zoom.us/j/99389126928?pwd=dmJndUcxZFNad0xDS2ZHMjNIb09rZz09,2020-09-11,15:00:00
753,753,Kevin / Seb check-in,2020-09-14 06:15:00,2020-09-14 06:45:00,https://mckinsey.zoom.us/j/94405932557?pwd=SUsySnZ4T09BbWJSbVlQRTg1VmY3UT09,2020-09-14,06:15:00
754,754,Kevin / Seb check-in,2020-09-15 07:00:00,2020-09-15 07:30:00,https://mckinsey.zoom.us/j/94405932557?pwd=SUsySnZ4T09BbWJSbVlQRTg1VmY3UT09,2020-09-15,07:00:00
755,755,[Private cloud] workshop deck PS,2020-09-15 08:10:00,2020-09-15 08:55:00,https://mckinsey.zoom.us/j/97295491332?pwd=MFpUbFFBVjRFcmliMzNPSUNnTVp3UT09,2020-09-15,08:10:00
756,756,Private cloud deck comments,2020-09-15 11:00:00,2020-09-15 11:15:00,https://mckinsey.zoom.us/j/95304708283?pwd=eG9tWndUV1BOajFXTUN4Y1JZampDUT09,2020-09-15,11:00:00
757,757,[Private cloud] workshop PS #2,2020-09-15 16:45:00,2020-09-15 17:30:00,https://mckinsey.zoom.us/j/93647971444?pwd=MjJEcUp4WCs3Zmx5WDd5UnhOZ01aQT09,2020-09-15,16:45:00
758,758,Venture with Blue Devils: How to Win in the Startup World amid Uncertainty,2020-09-15 17:00:00,2020-09-15 18:00:00,Online event,2020-09-15,17:00:00
759,759,Kevin / Seb check-in,2020-09-16 06:30:00,2020-09-16 07:00:00,https://mckinsey.zoom.us/j/94405932557?pwd=SUsySnZ4T09BbWJSbVlQRTg1VmY3UT09,2020-09-16,06:30:00
760,760,The Cloud 100,2020-09-16 09:00:00,2020-09-16 12:00:00,Direct event link to come!,2020-09-16,09:00:00
761,761,Rackspace: PS with Ben Ellencweig,2020-09-16 16:00:00,2020-09-16 16:30:00,https://mckinsey.zoom.us/j/96614506632?pwd=YVYxSVRYWTdjNjJnbEFUTmZQUFlNUT09,2020-09-16,16:00:00
762,762,[Private cloud] Workshop PS,2020-09-17 07:30:00,2020-09-17 08:30:00,https://mckinsey.zoom.us/j/99711051809?pwd=MkVLOWtzTzVIOWZSYlQ1ZkR0YVZydz09,2020-09-17,07:30:00
763,763,RXT Workshop Doc Revision Meeting,2020-09-18 08:30:00,2020-09-18 09:00:00,https://mckinsey.zoom.us/j/95985782938?pwd=NHVnd2RyYkQzQ2lxUHZNR05GclU4UT09,2020-09-18,08:30:00
764,764,[Private cloud] pre-workshop w/ Tolga,2020-09-18 12:30:00,2020-09-18 13:00:00,https://mckinsey.zoom.us/j/96980402126?pwd=S0srcmF5cnZtdDJ3d1lUVlQrMktrQT09,2020-09-18,12:30:00
765,765,NYO 2019 BA Class Meeting ,2020-09-18 13:00:00,2020-09-18 14:00:00,https://mckinsey.zoom.us/j/94290490458?pwd=L0UvcnZsUUpFazFkclVWQWJFNWhxQT09,2020-09-18,13:00:00
766,766,[EXT]Private Cloud Workshop,2020-09-18 14:00:00,2020-09-18 15:30:00,https://rackspace.zoom.us/j/92389236014?from=msft,2020-09-18,14:00:00
767,767,Workshop Celebration Dinner,2020-09-18 16:00:00,2020-09-18 17:00:00,https://mckinsey.zoom.us/j/97390213458?pwd=Mm5WRjBaTnA3M1E1RjdXaTNsTmJhQT09,2020-09-18,16:00:00
768,768,William Mishkin's Zoom Meeting,2020-09-19 09:00:00,2020-09-19 10:00:00,https://duke.zoom.us/j/92808084533,2020-09-19,09:00:00
769,769,Team check-in,2020-09-21 07:00:00,2020-09-21 07:30:00,https://mckinsey.zoom.us/j/93596550402?pwd=UE83TE1Ed01mTCs4ZHJFVDhiT3VJQT09,2020-09-21,07:00:00
770,770,Private cloud - product,2020-09-21 09:00:00,2020-09-21 09:30:00,https://mckinsey.zoom.us/j/96965457961?pwd=RGs1ems1Wm55ajc4b2VCMy9FNjVEdz09,2020-09-21,09:00:00
771,771,"[EXT]Invitation: Annling <> Kevin, re McK PE @ Mon Sep 21, 2020 5pm - 5:30pm (EDT) (kevin_zhang@mckinsey.com)",2020-09-21 14:00:00,2020-09-21 14:30:00,https://us04web.zoom.us/j/9872995601?pwd=UkdsOVViZW5GWUdESUJ4WXhhNUNCQT09,2020-09-21,14:00:00
772,772,Competitor check-in,2020-09-22 06:15:00,2020-09-22 06:45:00,https://mckinsey.zoom.us/j/97057620938?pwd=Wkh2NGR2Y3lEREpaMTBoTk50cUxIZz09,2020-09-22,06:15:00
773,773,"AlphaCall with (Gary Lee) - Neighbors Bank, Chief Information Officer ",2020-09-22 10:00:00,2020-09-22 11:00:00,+1 212-231-2222 Enter code: 577 0223#,2020-09-22,10:00:00
774,774,RXT private cloud product vs. competitors,2020-09-22 11:00:00,2020-09-22 11:30:00,https://mckinsey.zoom.us/j/99444965803?pwd=OXVEVlZFZk1nb2Z3TGswQVgxOE9KUT09,2020-09-22,11:00:00
775,775,"AlphaCall with (Chris Whaley) - NTT Data Services, Former Vice President",2020-09-22 11:30:00,2020-09-22 12:30:00,+1 212-231-2222 Enter code: 727 8488#,2020-09-22,11:30:00
776,776,"AlphaCall with (Thad Hutcheson) - T Bank, N.A., Chief Information Officer, Chief Technology Officer",2020-09-22 14:00:00,2020-09-22 15:00:00,+1 212-231-2222 Enter code: 167 8302#,2020-09-22,14:00:00
777,777,"[EXT]Updated invitation: AlphaCall with (Robert Lupo) - TierPoint, Former VP, Mana... @ Tue Sep 22, 2020 6pm - 7pm (EDT) (kevin_zhang@mckinsey.com)",2020-09-22 15:00:00,2020-09-22 16:00:00,+1 212-231-2222 Enter code: 143 3950#,2020-09-22,15:00:00
778,778,Team page review,2020-09-23 05:30:00,2020-09-23 06:00:00,https://mckinsey.zoom.us/j/92548220358?pwd=SUZtYndYcUx0UWpPVWt3ajY1QmVGQT09,2020-09-23,05:30:00
779,779,[EXT]GLG Consultation with Sean Taylor on Hosted 3rd Party Managed Private Cloud | Provider Perspective,2020-09-23 06:00:00,2020-09-23 07:00:00,"   https://call.glgroup.com/go/Veb1wHZa2ZWcb | +16503991602,,6938636# ",2020-09-23,06:00:00
780,780,Kevin / Seb check-in,2020-09-23 06:00:00,2020-09-23 06:30:00,https://mckinsey.zoom.us/j/94405932557?pwd=SUsySnZ4T09BbWJSbVlQRTg1VmY3UT09,2020-09-23,06:00:00
781,781,[EXT]GLG Consultation with Frank Attilio on Hosted 3rd Party Managed Private Cloud | Customer Perspective,2020-09-23 07:00:00,2020-09-23 08:00:00,"   https://call.glgroup.com/go/6bOpri2ORbeIR | +16503991602,,4926433# ",2020-09-23,07:00:00
782,782,"AlphaCall with (Jason Yaeger) - Otava, Former Vice President, Business Development & Strategic Solutions",2020-09-23 07:00:00,2020-09-23 08:00:00,+1 212-231-2222 Enter code: 196 3596#,2020-09-23,07:00:00
783,783,"[EXT]Updated invitation: AlphaCall with (Barbara Kissner) - Amalgamated Bank, Chie... @ Wed Sep 23, 2020 3pm - 4pm (EDT) (kevin_zhang@mckinsey.com)",2020-09-23 12:00:00,2020-09-23 13:00:00,+1 212-231-2222 Enter code: 226 4989#,2020-09-23,12:00:00
784,784,Jeff/Sebastian/Kevin,2020-09-23 12:30:00,2020-09-23 13:00:00,https://mckinsey.zoom.us/j/99060800467?pwd=NVlCVGw1eVYvejlic2xSMEdyVnNxdz09,2020-09-23,12:30:00
785,785,Quick touch base,2020-09-23 13:45:00,2020-09-23 14:00:00,https://mckinsey.zoom.us/j/97535958231?pwd=eTBHMkxwckY5alROSVJpalBCV2FwUT09,2020-09-23,13:45:00
786,786,"AlphaCall with (Scott Anderson) - Flexential, Former Vice President Sales",2020-09-23 14:00:00,2020-09-23 15:00:00,+1 212-231-2222 Enter code: 792 4727#,2020-09-23,14:00:00
787,787,Frank + Kevin,2020-09-23 16:00:00,2020-09-23 17:00:00,https://duke.zoom.us/j/94902208283,2020-09-23,16:00:00
788,788,Check-in,2020-09-23 19:15:00,2020-09-23 19:45:00,https://mckinsey.zoom.us/j/92244463838?pwd=ajBNczErQjA1SmpWMDVMb1lFRWRtZz09,2020-09-23,19:15:00
789,789,"GLG Consultation with Howard Bishansky on Hosted 3rd Party Managed Private Cloud
| Provider Perspective (ref: sch.x5wol4cWbDJD)",2020-09-24 06:30:00,2020-09-24 07:30:00,"   https://call.glgroup.com/go/RMlAvcZwMaxHJ | +16503991602,,3975915# ",2020-09-24,06:30:00
790,790,"GLG Consultation with Bhavesh Lakhani on Hosted 3rd Party Managed Private Cloud
| Customer Perspective (ref: sch.MJPZD1CRYDpD)",2020-09-24 08:00:00,2020-09-24 09:00:00,"   https://call.glgroup.com/go/vNe7rT9M4rDi1 | +16503991602,,7959761# ",2020-09-24,08:00:00
791,791,"AlphaCall with (Chris Whaley) - NTT Data Services, Former Vice President",2020-09-24 09:30:00,2020-09-24 10:00:00,"+1 212-231-2222 Enter code: 572 6859# (When using an iPhone, click: +12122312222,,5726859#)",2020-09-24,09:30:00
792,792,"GLG Consultation with Mike Rucker on Hosted 3rd Party Managed Private Cloud |
Customer Perspective (ref: sch.rMWg0Ns30WYW)",2020-09-24 11:30:00,2020-09-24 12:30:00,"   https://call.glgroup.com/go/A32o7CMZBmkc7 | +16503991602,,5493462# ",2020-09-24,11:30:00
793,793,"GLG Consultation with Mark Rowan on Hosted 3rd Party Managed Private Cloud |
Customer Perspective (ref: sch.w0ga50uEw383)",2020-09-24 12:30:00,2020-09-24 13:30:00,"   https://call.glgroup.com/go/N0bMOTxO26xsx | +16503991602,,7443665# ",2020-09-24,12:30:00
794,794,"GLG Consultation with Andy Bennett on Hosted 3rd Party Managed Private Cloud |
Customer Perspective (ref: sch.GBxgMJtmJwZw)",2020-09-24 14:00:00,2020-09-24 15:00:00,"   https://call.glgroup.com/go/M97KOcMD946sQ | +16503991602,,5437339# ",2020-09-24,14:00:00
795,795,[EXT]*New Time* GLG Consultation with Imad Samiulla on Hosted 3rd Party Managed Private Cloud | Customer Perspective,2020-09-24 14:00:00,2020-09-24 15:00:00,"   https://call.glgroup.com/go/kJmNQHQw1Apsl | +16503991602,,7763694# ",2020-09-24,14:00:00
796,796,"[EXT]Updated invitation: AlphaCall with (Stephen Fulmer) - Virtustream, Former Sen... @ Fri Sep 25, 2020 8:30am - 9am (EDT) (kevin_zhang@mckinsey.com)",2020-09-25 05:30:00,2020-09-25 06:00:00,"+1 212-231-2222 Enter code: 419 6262# (When using an iPhone, click: +12122312222,,4196262#)",2020-09-25,05:30:00
797,797,"[EXT]Updated invitation: AlphaCall with (Raj Ramasamy) - Terumo Medical Corporatio... @ Fri Sep 25, 2020 9:30am - 10:30am (EDT) (kevin_zhang@mckinsey.com)",2020-09-25 06:30:00,2020-09-25 07:30:00,"+1 212-231-2222 Enter code: 676 8752# (When using an iPhone, click: +12122312222,,6768752#)",2020-09-25,06:30:00
798,798,"AlphaCall with (Alan Nicholson) - Virtustream, Former Global Leader, Cloud Infrastructure Engineering",2020-09-25 08:00:00,2020-09-25 09:00:00,"+1 212-231-2222 Enter code: 961 5370# (When using an iPhone, click: +12122312222,,9615370#)",2020-09-25,08:00:00
799,799,Jeff - Mckinsey touch base,2020-09-25 10:30:00,2020-09-25 10:45:00,https://mckinsey.zoom.us/j/91357299626?pwd=ZUtaem5yb2txMXMvWTBJSmZGN0U2dz09,2020-09-25,10:30:00
800,800,Private Cloud workshop - breakout 1,2020-09-25 14:00:00,2020-09-25 14:30:00,https://rackspace.zoom.us/j/96889783340?from=msft,2020-09-25,14:00:00
801,801,Private Cloud workshop - breakout 2,2020-09-25 14:30:00,2020-09-25 15:00:00,https://rackspace.zoom.us/j/99264772939?from=msft,2020-09-25,14:30:00
802,802,mcK- Dawn catch up,2020-09-25 15:30:00,2020-09-25 16:00:00,https://mckinsey.zoom.us/j/93230432451?pwd=VW8wUzdRUDMzWWNrc0FqTEZSYWh0QT09,2020-09-25,15:30:00
803,803,"Team huddle (Seb, Mig, Aas, Kev)",2020-09-28 07:00:00,2020-09-28 07:30:00,https://mckinsey.zoom.us/j/99949320844?pwd=MUlOazNWTHdLMnN5ME5nTWswV0JxZz09,2020-09-28,07:00:00
804,804,Justin - McKinsey catch up,2020-09-28 08:30:00,2020-09-28 09:00:00,https://mckinsey.zoom.us/j/95418665660?pwd=M09wQjBPZzl4Q0F5emYvZmx5Mk5PZz09,2020-09-28,08:30:00
805,805,Gui PS,2020-09-28 11:30:00,2020-09-28 12:00:00,https://mckinsey.zoom.us/j/93317092469?pwd=QlNHVnMySGcwcFB3c0FIRWFuRW1ndz09,2020-09-28,11:30:00
806,806,"AlphaCall with (Kenny McBride) - Savvis, a CenturyLink Company, Former Cloud & Hybrid IT Transformation Strategist",2020-09-29 15:00:00,2020-09-29 16:00:00,"+1 212-231-2222 Enter code: 381 6796# (When using an iPhone, click: +12122312222,,3816796#)",2020-09-29,15:00:00
807,807,Team huddle,2020-09-30 06:10:00,2020-09-30 06:40:00,https://mckinsey.zoom.us/j/92403107046?pwd=T1M5QUlMczRoV0VRUGw1OTVwK2Z1QT09,2020-09-30,06:10:00
808,808,Matt -  Mck connect,2020-09-30 07:30:00,2020-09-30 08:00:00,https://mckinsey.zoom.us/j/97246662545?pwd=c1g0ODFIeXhmZkFNQ1huTnJGYm92dz09,2020-09-30,07:30:00
809,809,"AlphaCall with (Raja Krishnasamy) - VMware, Former Senior Director, Product and Solutions Management, Telco Edge Cloud and NFV Business Unit",2020-09-30 08:00:00,2020-09-30 09:00:00,"+1 212-231-2222 Enter code: 278 2347# (When using an iPhone, click: +12122312222,,2782347#)",2020-09-30,08:00:00
810,810,"AlphaCall with (Stephen Fulmer) - Virtustream, Former Senior Systems Engineer",2020-09-30 11:00:00,2020-09-30 12:00:00,"+1 212-231-2222 Enter code: 288 0330# (When using an iPhone, click: +12122312222,,2880330#)",2020-09-30,11:00:00
811,811,"AlphaCall with (Alan Nicholson) - Virtustream, Former Global Leader, Cloud Infrastructure Engineering",2020-09-30 12:00:00,2020-09-30 13:00:00,"+1 212-231-2222 Enter code: 673 1621# (When using an iPhone, click: +12122312222,,6731621#)",2020-09-30,12:00:00
812,812,"GLG Consultation with Sean Taylor on Follow Up 1: Hosted 3rd Party Managed
Private Cloud | Provider Perspective (ref: sch.egLaRAhw1AGA)",2020-10-01 06:00:00,2020-10-01 07:00:00,"   https://call.glgroup.com/go/gr71xTWA1jotl | +16503991602,,9096046# ",2020-10-01,06:00:00
813,813,Dawn - Mckinsey touch point,2020-10-01 07:30:00,2020-10-01 08:00:00,https://mckinsey.zoom.us/j/98101035820?pwd=K1VlVzY0ZitSUGFQZEVQblJKTmdKZz09,2020-10-01,07:30:00
814,814,"GLG Consultation with Gahn Lane on Hosted 3rd Party Managed Private Cloud |
Provider Perspective (ref: sch.g5pxPLSJzkEk)",2020-10-01 10:00:00,2020-10-01 11:00:00,"   https://call.glgroup.com/go/9Q1jpfoRPBAT7 | +16503991602,,4487610# ",2020-10-01,10:00:00
815,815,[Private cloud] Team PS,2020-10-01 11:30:00,2020-10-01 12:30:00,https://mckinsey.zoom.us/j/91427779617?pwd=SkQ2NDVtWTFkenR3SlZCdzFaRFJyQT09,2020-10-01,11:30:00
816,816,Jeff - McKinsey connect,2020-10-01 14:00:00,2020-10-01 14:30:00,https://mckinsey.zoom.us/j/98893632454?pwd=YmNIS29HT0Z5OVo4Qld4dVg0UythZz09,2020-10-01,14:00:00
817,817,Team huddle,2020-10-02 06:15:00,2020-10-02 06:30:00,https://mckinsey.zoom.us/j/99774320064?pwd=YUgzTU1HOGtyQjgxTGJhUENhWVVBQT09,2020-10-02,06:15:00
